Parcela	Transecte	Ronda	Nom_definitiu	Codi_planta	Frequencia
38	1	3	Fals_conòpid	TVUH	1
38	1	3	Apis	TVUH	1
38	1	3	Fals_conòpid	TVUH	1
38	1	3	Apis	TVUH	1
38	1	3	Apis	TVUH	1
39	1	1	Tropinota_squalida	ROF	1
39	1	1	Mosca_3	ROF	1
39	1	1	Apis	TVUH	1
39	2	1	Apis	ROF	1
39	2	1	Oxythyrea_funesta	ROF	1
39	3	1	Andrena_nigroaenea	CSA	2
39	3	1	Tropinota_squalida	CSA	4
39	3	1	Lasioglossum_mediterraneum	CSA	1
39	3	1	Apis	ROF	3
39	3	1	Apis	FLA	1
39	2	2	Tropinota_squalida	ROF	1
39	2	2	Apis	TVUH	4
39	2	2	Apis	ROF	1
39	3	2	Oxythyrea_funesta	CSA	3
39	3	2	Apis	CSA	1
39	3	2	Lasioglossum_mediterraneum	CSA	1
39	3	2	Apis	ROF	3
39	3	2	Rodanthidium_sticticum	ROF	1
39	3	2	Lasioglossum_griseolum	FLA	1
39	4	2	Apis	TVUH	2
39	4	2	Lasioglossum_transitorium_planulum	TVUH	1
39	4	2	Apis	TVUF	1
39	1	3	Apis	TVUF	4
39	1	3	Lasioglossum_transitorium_planulum	TVUF	1
39	4	3	Apis	TVUF	1
40	4	1	Bombylius_discolor	ROF	1
40	4	1	Apis	ROF	3
40	4	1	Oxythyrea_funesta	ROF	1
40	3	1	Meligethes_aeneus	TVUH	1
40	3	1	Apis	ROF	1
40	3	1	Miridae_1	ROF	2
40	3	1	Mosca_poc_peluda_1	ROF	1
40	1	1	Hadrodemus_m-flavum	TVUH	1
40	1	1	Apis	ROF	1
40	4	2	Apis	ROF	3
40	3	2	Apis	ROF	1
40	3	2	Meligethes_aeneus	TVUH	1
40	4	3	Apis	ROF	1
40	3	3	Apis	ROF	3
40	3	3	Pseudophilotes_panoptes	TVUF	1
