Plot	Sp	Individual	Flower	Avorted	Ovule	Seed	Total
39	TVUH	9	5	NA	NA	NA	NA
39	TVUH	9	6	NA	NA	NA	NA
39	TVUH	10	4	NA	NA	NA	NA
39	TVUH	10	5	NA	NA	NA	NA
39	TVUH	10	6	NA	NA	NA	NA
40	TVUF	1	1	NA	NA	NA	NA
40	TVUF	1	2	NA	NA	NA	NA
40	TVUF	1	3	NA	NA	NA	NA
40	TVUF	1	4	NA	NA	NA	NA
40	TVUF	1	5	NA	NA	NA	NA
40	TVUF	1	6	NA	NA	NA	NA
40	TVUF	2	4	NA	NA	NA	NA
40	TVUF	2	5	NA	NA	NA	NA
40	TVUF	2	6	NA	NA	NA	NA
40	TVUF	3	6	NA	NA	NA	NA
40	TVUF	4	3	NA	NA	NA	NA
40	TVUF	4	4	NA	NA	NA	NA
40	TVUF	4	5	NA	NA	NA	NA
40	TVUF	4	6	NA	NA	NA	NA
40	TVUF	5	2	NA	NA	NA	NA
40	TVUF	5	3	NA	NA	NA	NA
40	TVUF	5	4	NA	NA	NA	NA
40	TVUF	5	5	NA	NA	NA	NA
40	TVUF	5	6	NA	NA	NA	NA
40	TVUF	6	1	NA	NA	NA	NA
40	TVUF	6	2	NA	NA	NA	NA
40	TVUF	6	3	NA	NA	NA	NA
40	TVUF	6	4	NA	NA	NA	NA
40	TVUF	6	5	NA	NA	NA	NA
40	TVUF	6	6	NA	NA	NA	NA
40	TVUF	7	2	NA	NA	NA	NA
40	TVUF	7	3	NA	NA	NA	NA
40	TVUF	7	4	NA	NA	NA	NA
40	TVUF	7	5	NA	NA	NA	NA
40	TVUF	7	6	NA	NA	NA	NA
40	TVUF	8	3	NA	NA	NA	NA
40	TVUF	8	4	NA	NA	NA	NA
40	TVUF	8	5	NA	NA	NA	NA
40	TVUF	8	6	NA	NA	NA	NA
40	TVUF	9	6	NA	NA	NA	NA
40	TVUF	10	4	NA	NA	NA	NA
40	TVUF	10	5	NA	NA	NA	NA
40	TVUF	10	6	NA	NA	NA	NA
40	TVUH	1	5	NA	NA	NA	NA
40	TVUH	1	6	NA	NA	NA	NA
40	TVUH	2	3	NA	NA	NA	NA
40	TVUH	2	4	NA	NA	NA	NA
40	TVUH	2	5	NA	NA	NA	NA
40	TVUH	2	6	NA	NA	NA	NA
40	TVUH	3	4	NA	NA	NA	NA
40	TVUH	3	5	NA	NA	NA	NA
40	TVUH	3	6	NA	NA	NA	NA
40	TVUH	4	4	NA	NA	NA	NA
40	TVUH	4	5	NA	NA	NA	NA
40	TVUH	4	6	NA	NA	NA	NA
40	TVUH	5	4	NA	NA	NA	NA
40	TVUH	5	5	NA	NA	NA	NA
40	TVUH	5	6	NA	NA	NA	NA
40	TVUH	6	6	NA	NA	NA	NA
40	TVUH	7	2	NA	NA	NA	NA
40	TVUH	7	3	NA	NA	NA	NA
40	TVUH	7	4	NA	NA	NA	NA
40	TVUH	7	5	NA	NA	NA	NA
40	TVUH	7	6	NA	NA	NA	NA
40	TVUH	8	3	NA	NA	NA	NA
40	TVUH	8	4	NA	NA	NA	NA
40	TVUH	8	5	NA	NA	NA	NA
40	TVUH	8	6	NA	NA	NA	NA
40	TVUH	9	4	NA	NA	NA	NA
40	TVUH	9	5	NA	NA	NA	NA
40	TVUH	9	6	NA	NA	NA	NA
40	TVUH	10	1	NA	NA	NA	NA
40	TVUH	10	3	NA	NA	NA	NA
40	TVUH	10	4	NA	NA	NA	NA
40	TVUH	10	5	NA	NA	NA	NA
40	TVUH	10	6	NA	NA	NA	NA
1	TVUF	2	2	0	4	0	4
1	TVUF	2	3	0	4	0	4
1	TVUF	2	4	0	4	0	4
1	TVUF	4	3	0	4	0	4
1	TVUF	6	5	0	4	0	4
1	TVUF	7	1	0	4	0	4
1	TVUF	7	2	0	4	0	4
1	TVUF	8	1	0	4	0	4
1	TVUH	5	2	0	4	0	4
1	TVUH	6	3	0	4	0	4
1	TVUH	6	4	0	4	0	4
2	TVUF	2	1	0	4	0	4
2	TVUF	2	5	0	4	0	4
2	TVUF	4	1	0	4	0	4
2	TVUF	5	4	0	4	0	4
2	TVUF	6	2	0	4	0	4
2	TVUF	8	1	0	4	0	4
2	TVUF	8	2	0	4	0	4
2	TVUF	8	3	0	4	0	4
2	TVUF	8	4	0	4	0	4
2	TVUF	8	5	0	4	0	4
2	TVUF	8	6	0	4	0	4
2	TVUF	10	2	0	4	0	4
2	TVUH	1	1	0	4	0	4
2	TVUH	1	2	0	4	0	4
2	TVUH	2	1	0	4	0	4
2	TVUH	2	2	0	4	0	4
2	TVUH	3	1	0	4	0	4
2	TVUH	3	2	0	4	0	4
2	TVUH	3	3	0	4	0	4
2	TVUH	3	4	0	4	0	4
2	TVUH	4	3	0	4	0	4
2	TVUH	5	1	0	4	0	4
2	TVUH	5	4	0	4	0	4
2	TVUH	5	5	0	4	0	4
2	TVUH	7	1	0	4	0	4
2	TVUH	7	2	0	4	0	4
2	TVUH	8	2	0	4	0	4
2	TVUH	10	4	0	4	0	4
3	TVUF	1	3	0	4	0	4
3	TVUF	3	1	0	4	0	4
3	TVUF	3	5	0	4	0	4
3	TVUF	4	4	0	4	0	4
3	TVUF	5	1	0	4	0	4
3	TVUF	5	2	0	4	0	4
3	TVUF	5	4	0	4	0	4
3	TVUF	6	2	0	4	0	4
3	TVUF	10	1	0	4	0	4
3	TVUH	1	4	0	4	0	4
3	TVUH	3	1	0	4	0	4
3	TVUH	3	3	0	4	0	4
3	TVUH	4	4	0	4	0	4
3	TVUH	5	2	0	4	0	4
3	TVUH	6	2	0	4	0	4
3	TVUH	6	4	0	4	0	4
3	TVUH	8	1	0	4	0	4
3	TVUH	8	2	0	4	0	4
3	TVUH	9	3	0	4	0	4
3	TVUH	10	3	0	4	0	4
3	TVUH	10	5	0	4	0	4
4	TVUH	5	5	0	4	0	4
4	TVUH	7	4	0	4	0	4
5	TVUF	4	4	0	4	0	4
5	TVUF	5	1	0	4	0	4
5	TVUF	5	3	0	4	0	4
5	TVUF	6	3	0	4	0	4
5	TVUF	10	4	0	4	0	4
5	TVUH	1	4	0	4	0	4
5	TVUH	4	2	0	4	0	4
5	TVUH	5	2	0	4	0	4
5	TVUH	5	3	0	4	0	4
5	TVUH	7	3	0	4	0	4
5	TVUH	8	5	0	4	0	4
5	TVUH	9	4	0	4	0	4
5	TVUH	10	1	0	4	0	4
6	TVUF	4	1	0	4	0	4
6	TVUF	6	1	0	4	0	4
6	TVUF	6	2	0	4	0	4
6	TVUF	6	3	0	4	0	4
6	TVUF	10	1	0	4	0	4
6	TVUH	7	2	0	4	0	4
7	TVUF	1	2	0	4	0	4
7	TVUF	1	3	0	4	0	4
7	TVUF	1	4	0	4	0	4
7	TVUF	1	5	0	4	0	4
7	TVUF	2	1	0	4	0	4
7	TVUF	5	1	0	4	0	4
7	TVUF	5	2	0	4	0	4
7	TVUF	5	3	0	4	0	4
7	TVUF	6	1	0	4	0	4
7	TVUF	6	3	0	4	0	4
7	TVUF	6	4	0	4	0	4
7	TVUF	7	1	0	4	0	4
7	TVUF	10	1	0	4	0	4
7	TVUH	1	3	0	4	0	4
7	TVUH	2	5	0	4	0	4
7	TVUH	3	2	0	4	0	4
7	TVUH	4	3	0	4	0	4
7	TVUH	4	4	0	4	0	4
7	TVUH	4	5	0	4	0	4
7	TVUH	5	2	0	4	0	4
7	TVUH	6	2	0	4	0	4
7	TVUH	7	2	0	4	0	4
7	TVUH	8	1	0	4	0	4
7	TVUH	8	3	0	4	0	4
7	TVUH	9	2	0	4	0	4
7	TVUH	9	3	0	4	0	4
7	TVUH	10	2	0	4	0	4
8	TVUF	1	3	0	4	0	4
8	TVUF	1	4	0	4	0	4
8	TVUF	5	3	0	4	0	4
8	TVUF	5	4	0	4	0	4
8	TVUF	5	6	0	4	0	4
8	TVUF	6	5	0	4	0	4
8	TVUF	9	1	0	4	0	4
8	TVUF	10	2	0	4	0	4
8	TVUH	3	4	0	4	0	4
8	TVUH	3	5	0	4	0	4
8	TVUH	4	1	0	4	0	4
8	TVUH	5	1	0	4	0	4
8	TVUH	6	2	0	4	0	4
8	TVUH	7	1	0	4	0	4
8	TVUH	8	1	0	4	0	4
8	TVUH	8	2	0	4	0	4
8	TVUH	8	3	0	4	0	4
8	TVUH	8	4	0	4	0	4
8	TVUH	9	1	0	4	0	4
10	TVUF	1	2	0	4	0	4
10	TVUF	3	1	0	4	0	4
10	TVUF	3	2	0	4	0	4
10	TVUF	3	3	0	4	0	4
10	TVUF	3	5	0	4	0	4
10	TVUF	5	1	0	4	0	4
10	TVUF	6	1	0	4	0	4
10	TVUF	6	2	0	4	0	4
10	TVUF	6	3	0	4	0	4
10	TVUF	6	4	0	4	0	4
10	TVUF	6	5	0	4	0	4
10	TVUF	6	6	0	4	0	4
10	TVUF	7	2	0	4	0	4
10	TVUF	7	3	0	4	0	4
10	TVUF	7	4	0	4	0	4
10	TVUF	7	5	0	4	0	4
10	TVUF	7	6	0	4	0	4
10	TVUF	9	1	0	4	0	4
10	TVUF	10	2	0	4	0	4
10	TVUF	10	4	0	4	0	4
10	TVUH	1	1	0	4	0	4
10	TVUH	1	2	0	4	0	4
10	TVUH	2	2	0	4	0	4
10	TVUH	2	3	0	4	0	4
10	TVUH	2	4	0	4	0	4
10	TVUH	5	1	0	4	0	4
10	TVUH	6	2	0	4	0	4
10	TVUH	6	5	0	4	0	4
10	TVUH	7	4	0	4	0	4
10	TVUH	8	1	0	4	0	4
10	TVUH	8	2	0	4	0	4
10	TVUH	8	3	0	4	0	4
10	TVUH	9	2	0	4	0	4
10	TVUH	9	4	0	4	0	4
10	TVUH	9	5	0	4	0	4
11	TVUF	9	2	0	4	0	4
11	TVUH	2	1	0	4	0	4
11	TVUH	2	4	0	4	0	4
11	TVUH	2	5	0	4	0	4
11	TVUH	3	2	0	4	0	4
11	TVUH	3	5	0	4	0	4
11	TVUH	6	2	0	4	0	4
12	TVUF	2	1	0	4	0	4
12	TVUF	3	2	0	4	0	4
12	TVUF	4	3	0	4	0	4
12	TVUF	4	4	0	4	0	4
12	TVUF	6	2	0	4	0	4
12	TVUF	8	3	0	4	0	4
12	TVUF	8	4	0	4	0	4
12	TVUF	10	4	0	4	0	4
12	TVUH	1	1	0	4	0	4
12	TVUH	2	2	0	4	0	4
12	TVUH	3	1	0	4	0	4
12	TVUH	4	2	0	4	0	4
12	TVUH	5	1	0	4	0	4
12	TVUH	5	2	0	4	0	4
12	TVUH	6	3	0	4	0	4
12	TVUH	6	4	0	4	0	4
12	TVUH	9	2	0	4	0	4
12	TVUH	9	3	0	4	0	4
13	TVUF	2	1	0	4	0	4
13	TVUF	2	2	0	4	0	4
13	TVUF	2	4	0	4	0	4
13	TVUF	3	1	0	4	0	4
13	TVUF	3	2	0	4	0	4
13	TVUF	3	3	0	4	0	4
13	TVUF	3	5	0	4	0	4
13	TVUF	4	4	0	4	0	4
13	TVUH	1	3	0	4	0	4
13	TVUH	7	3	0	4	0	4
13	TVUH	7	4	0	4	0	4
14	TVUF	8	1	0	4	0	4
14	TVUH	1	1	0	4	0	4
14	TVUH	1	2	0	4	0	4
14	TVUH	3	1	0	4	0	4
14	TVUH	3	2	0	4	0	4
14	TVUH	5	1	0	4	0	4
14	TVUH	6	1	0	4	0	4
14	TVUH	8	1	0	4	0	4
14	TVUH	8	2	0	4	0	4
14	TVUH	10	1	0	4	0	4
15	TVUF	1	2	0	4	0	4
15	TVUH	2	2	0	4	0	4
15	TVUH	3	2	0	4	0	4
15	TVUH	4	2	0	4	0	4
15	TVUH	4	3	0	4	0	4
15	TVUH	6	1	0	4	0	4
15	TVUH	6	2	0	4	0	4
15	TVUH	6	3	0	4	0	4
15	TVUH	8	1	0	4	0	4
15	TVUH	8	2	0	4	0	4
15	TVUH	9	1	0	4	0	4
15	TVUH	10	1	0	4	0	4
15	TVUH	10	2	0	4	0	4
16	TVUF	2	1	0	4	0	4
16	TVUF	2	2	0	4	0	4
16	TVUF	2	3	0	4	0	4
16	TVUF	3	1	0	4	0	4
16	TVUF	5	2	0	4	0	4
16	TVUF	5	3	0	4	0	4
16	TVUF	6	2	0	4	0	4
16	TVUF	6	3	0	4	0	4
16	TVUF	10	4	0	4	0	4
16	TVUH	1	2	0	4	0	4
16	TVUH	2	1	0	4	0	4
16	TVUH	2	2	0	4	0	4
16	TVUH	5	1	0	4	0	4
16	TVUH	8	2	0	4	0	4
17	TVUF	5	1	0	4	0	4
17	TVUF	5	2	0	4	0	4
17	TVUF	5	3	0	4	0	4
17	TVUH	2	4	0	4	0	4
17	TVUH	5	1	0	4	0	4
17	TVUH	8	3	0	4	0	4
17	TVUH	10	2	0	4	0	4
18	TVUF	1	1	0	4	0	4
18	TVUF	2	2	0	4	0	4
18	TVUF	3	2	0	4	0	4
18	TVUF	5	2	0	4	0	4
18	TVUF	5	3	0	4	0	4
18	TVUF	5	4	0	4	0	4
18	TVUF	5	5	0	4	0	4
18	TVUF	6	1	0	4	0	4
18	TVUF	7	2	0	4	0	4
18	TVUH	1	3	0	4	0	4
18	TVUH	5	2	0	4	0	4
18	TVUH	7	5	0	4	0	4
18	TVUH	8	1	0	4	0	4
18	TVUH	8	2	0	4	0	4
18	TVUH	8	3	0	4	0	4
18	TVUH	9	2	0	4	0	4
18	TVUH	10	1	0	4	0	4
19	TVUF	3	1	0	4	0	4
19	TVUF	6	1	0	4	0	4
19	TVUF	7	4	0	4	0	4
19	TVUH	2	1	0	4	0	4
19	TVUH	4	1	0	4	0	4
19	TVUH	4	2	0	4	0	4
19	TVUH	4	3	0	4	0	4
19	TVUH	4	4	0	4	0	4
20	TVUF	1	4	0	4	0	4
20	TVUF	2	1	0	4	0	4
20	TVUF	3	1	0	4	0	4
20	TVUF	5	2	0	4	0	4
20	TVUF	6	1	0	4	0	4
20	TVUF	7	1	0	4	0	4
20	TVUF	7	2	0	4	0	4
20	TVUF	7	4	0	4	0	4
20	TVUF	7	5	0	4	0	4
20	TVUF	7	6	0	4	0	4
20	TVUF	8	1	0	4	0	4
20	TVUF	8	2	0	4	0	4
20	TVUF	10	2	0	4	0	4
20	TVUF	10	3	0	4	0	4
20	TVUH	1	1	0	4	0	4
20	TVUH	1	4	0	4	0	4
20	TVUH	1	5	0	4	0	4
20	TVUH	2	3	0	4	0	4
20	TVUH	4	2	0	4	0	4
20	TVUH	4	3	0	4	0	4
20	TVUH	4	4	0	4	0	4
20	TVUH	4	5	0	4	0	4
20	TVUH	7	5	0	4	0	4
20	TVUH	9	2	0	4	0	4
20	TVUH	10	1	0	4	0	4
21	TVUF	1	3	0	4	0	4
21	TVUF	2	2	0	4	0	4
21	TVUF	2	3	0	4	0	4
21	TVUF	3	2	0	4	0	4
21	TVUF	3	4	0	4	0	4
21	TVUF	4	4	0	4	0	4
21	TVUF	7	3	0	4	0	4
21	TVUF	10	4	0	4	0	4
21	TVUF	10	5	0	4	0	4
21	TVUH	1	2	0	4	0	4
21	TVUH	2	2	0	4	0	4
21	TVUH	3	1	0	4	0	4
21	TVUH	4	3	0	4	0	4
21	TVUH	5	3	0	4	0	4
21	TVUH	5	5	0	4	0	4
21	TVUH	5	6	0	4	0	4
21	TVUH	6	5	0	4	0	4
21	TVUH	7	2	0	4	0	4
21	TVUH	8	2	0	4	0	4
21	TVUH	8	4	0	4	0	4
21	TVUH	10	1	0	4	0	4
21	TVUH	10	3	0	4	0	4
21	TVUH	10	4	0	4	0	4
22	TVUH	2	3	0	4	0	4
22	TVUH	4	1	0	4	0	4
23	TVUH	4	1	0	4	0	4
23	TVUH	4	3	0	4	0	4
23	TVUH	4	4	0	4	0	4
24	TVUF	1	1	0	4	0	4
24	TVUF	1	2	0	4	0	4
24	TVUF	1	4	0	4	0	4
24	TVUF	5	1	0	4	0	4
24	TVUH	1	1	0	4	0	4
24	TVUH	3	1	0	4	0	4
24	TVUH	3	2	0	4	0	4
24	TVUH	7	1	0	4	0	4
24	TVUH	8	1	0	4	0	4
25	TVUF	1	2	0	4	0	4
25	TVUF	1	3	0	4	0	4
25	TVUF	1	6	0	4	0	4
25	TVUF	3	2	0	4	0	4
25	TVUF	3	4	0	4	0	4
25	TVUF	3	6	0	4	0	4
25	TVUF	4	4	0	4	0	4
25	TVUF	5	1	0	4	0	4
25	TVUF	5	4	0	4	0	4
25	TVUF	5	5	0	4	0	4
25	TVUF	5	6	0	4	0	4
25	TVUF	6	2	0	4	0	4
25	TVUF	6	3	0	4	0	4
25	TVUF	6	4	0	4	0	4
25	TVUF	9	1	0	4	0	4
25	TVUF	9	3	0	4	0	4
25	TVUF	9	6	0	4	0	4
25	TVUH	1	3	0	4	0	4
25	TVUH	2	2	0	4	0	4
26	TVUF	1	3	0	4	0	4
26	TVUF	1	5	0	4	0	4
26	TVUF	2	1	0	4	0	4
26	TVUF	2	2	0	4	0	4
26	TVUF	3	1	0	4	0	4
26	TVUF	3	2	0	4	0	4
26	TVUF	3	3	0	4	0	4
26	TVUF	4	1	0	4	0	4
26	TVUF	4	2	0	4	0	4
26	TVUF	5	6	0	4	0	4
26	TVUF	6	1	0	4	0	4
26	TVUF	7	1	0	4	0	4
26	TVUF	8	1	0	4	0	4
26	TVUF	8	2	0	4	0	4
26	TVUF	8	3	0	4	0	4
26	TVUF	8	4	0	4	0	4
26	TVUF	9	1	0	4	0	4
26	TVUF	10	1	0	4	0	4
26	TVUF	10	2	0	4	0	4
26	TVUF	10	3	0	4	0	4
26	TVUH	1	1	0	4	0	4
26	TVUH	1	2	0	4	0	4
26	TVUH	2	1	0	4	0	4
26	TVUH	3	2	0	4	0	4
26	TVUH	3	3	0	4	0	4
26	TVUH	3	4	0	4	0	4
26	TVUH	4	1	0	4	0	4
26	TVUH	4	4	0	4	0	4
26	TVUH	4	5	0	4	0	4
26	TVUH	6	1	0	4	0	4
26	TVUH	6	3	0	4	0	4
26	TVUH	7	1	0	4	0	4
26	TVUH	7	3	0	4	0	4
27	TVUF	2	1	0	4	0	4
27	TVUF	2	2	0	4	0	4
27	TVUF	2	3	0	4	0	4
27	TVUF	3	3	0	4	0	4
27	TVUF	7	3	0	4	0	4
27	TVUF	9	1	0	4	0	4
27	TVUF	9	3	0	4	0	4
27	TVUH	1	1	0	4	0	4
27	TVUH	1	2	0	4	0	4
27	TVUH	2	3	0	4	0	4
27	TVUH	6	1	0	4	0	4
27	TVUH	6	2	0	4	0	4
27	TVUH	7	1	0	4	0	4
27	TVUH	7	2	0	4	0	4
27	TVUH	7	3	0	4	0	4
27	TVUH	7	4	0	4	0	4
28	TVUF	1	1	0	4	0	4
28	TVUF	1	3	0	4	0	4
28	TVUF	1	4	0	4	0	4
28	TVUF	1	5	0	4	0	4
28	TVUF	2	1	0	4	0	4
28	TVUF	2	2	0	4	0	4
28	TVUF	2	3	0	4	0	4
28	TVUF	2	4	0	4	0	4
28	TVUF	3	1	0	4	0	4
28	TVUF	3	2	0	4	0	4
28	TVUF	3	3	0	4	0	4
28	TVUF	3	4	0	4	0	4
28	TVUF	4	1	0	4	0	4
28	TVUF	4	2	0	4	0	4
28	TVUF	4	3	0	4	0	4
28	TVUF	4	4	0	4	0	4
28	TVUF	5	1	0	4	0	4
28	TVUF	5	2	0	4	0	4
28	TVUF	5	3	0	4	0	4
28	TVUF	6	1	0	4	0	4
28	TVUF	6	2	0	4	0	4
28	TVUF	6	3	0	4	0	4
28	TVUF	7	2	0	4	0	4
28	TVUF	7	3	0	4	0	4
28	TVUF	7	4	0	4	0	4
28	TVUF	8	1	0	4	0	4
28	TVUF	8	2	0	4	0	4
28	TVUF	8	3	0	4	0	4
28	TVUF	8	5	0	4	0	4
28	TVUF	8	6	0	4	0	4
28	TVUF	9	1	0	4	0	4
28	TVUF	9	2	0	4	0	4
28	TVUF	9	3	0	4	0	4
28	TVUF	10	1	0	4	0	4
28	TVUF	10	2	0	4	0	4
28	TVUH	1	1	0	4	0	4
28	TVUH	1	2	0	4	0	4
28	TVUH	2	2	0	4	0	4
28	TVUH	2	3	0	4	0	4
28	TVUH	2	4	0	4	0	4
28	TVUH	2	5	0	4	0	4
28	TVUH	3	1	0	4	0	4
28	TVUH	3	2	0	4	0	4
28	TVUH	3	3	0	4	0	4
28	TVUH	3	4	0	4	0	4
28	TVUH	4	1	0	4	0	4
28	TVUH	4	2	0	4	0	4
28	TVUH	4	3	0	4	0	4
28	TVUH	4	4	0	4	0	4
28	TVUH	5	1	0	4	0	4
28	TVUH	5	2	0	4	0	4
28	TVUH	5	3	0	4	0	4
28	TVUH	5	4	0	4	0	4
28	TVUH	5	5	0	4	0	4
28	TVUH	6	1	0	4	0	4
28	TVUH	6	2	0	4	0	4
28	TVUH	7	1	0	4	0	4
28	TVUH	7	3	0	4	0	4
28	TVUH	7	4	0	4	0	4
28	TVUH	8	1	0	4	0	4
28	TVUH	8	2	0	4	0	4
28	TVUH	8	3	0	4	0	4
28	TVUH	8	4	0	4	0	4
28	TVUH	9	1	0	4	0	4
28	TVUH	9	2	0	4	0	4
28	TVUH	9	3	0	4	0	4
28	TVUH	9	4	0	4	0	4
28	TVUH	10	1	0	4	0	4
28	TVUH	10	2	0	4	0	4
28	TVUH	10	3	0	4	0	4
28	TVUH	10	4	0	4	0	4
29	TVUF	1	2	0	4	0	4
29	TVUF	2	3	0	4	0	4
29	TVUF	2	5	0	4	0	4
29	TVUF	3	1	0	4	0	4
29	TVUF	3	3	0	4	0	4
29	TVUF	4	1	0	4	0	4
29	TVUF	4	3	0	4	0	4
29	TVUF	4	4	0	4	0	4
29	TVUF	5	1	0	4	0	4
29	TVUF	5	2	0	4	0	4
29	TVUF	5	3	0	4	0	4
29	TVUF	5	5	0	4	0	4
29	TVUF	6	1	0	4	0	4
29	TVUF	6	5	0	4	0	4
29	TVUF	7	5	0	4	0	4
29	TVUH	1	4	0	4	0	4
29	TVUH	2	1	0	4	0	4
29	TVUH	2	2	0	4	0	4
29	TVUH	2	3	0	4	0	4
29	TVUH	3	1	0	4	0	4
29	TVUH	3	3	0	4	0	4
29	TVUH	4	1	0	4	0	4
29	TVUH	4	2	0	4	0	4
29	TVUH	4	3	0	4	0	4
29	TVUH	4	5	0	4	0	4
29	TVUH	4	6	0	4	0	4
29	TVUH	5	1	0	4	0	4
29	TVUH	5	3	0	4	0	4
29	TVUH	5	4	0	4	0	4
29	TVUH	5	5	0	4	0	4
29	TVUH	6	5	0	4	0	4
29	TVUH	8	1	0	4	0	4
29	TVUH	8	5	0	4	0	4
29	TVUH	9	3	0	4	0	4
29	TVUH	9	4	0	4	0	4
29	TVUH	9	5	0	4	0	4
29	TVUH	10	4	0	4	0	4
29	TVUH	10	6	0	4	0	4
30	TVUF	1	1	0	4	0	4
30	TVUF	2	1	0	4	0	4
30	TVUF	4	1	0	4	0	4
30	TVUF	6	3	0	4	0	4
30	TVUF	7	2	0	4	0	4
30	TVUF	7	4	0	4	0	4
30	TVUF	8	1	0	4	0	4
30	TVUF	8	2	0	4	0	4
30	TVUF	8	4	0	4	0	4
30	TVUF	8	5	0	4	0	4
30	TVUF	9	1	0	4	0	4
30	TVUF	9	2	0	4	0	4
30	TVUF	9	3	0	4	0	4
30	TVUH	1	5	0	4	0	4
30	TVUH	1	6	0	4	0	4
30	TVUH	2	4	0	4	0	4
30	TVUH	4	2	0	4	0	4
30	TVUH	4	4	0	4	0	4
30	TVUH	4	6	0	4	0	4
30	TVUH	5	2	0	4	0	4
30	TVUH	5	3	0	4	0	4
30	TVUH	6	5	0	4	0	4
30	TVUH	8	2	0	4	0	4
30	TVUH	8	3	0	4	0	4
30	TVUH	9	1	0	4	0	4
30	TVUH	9	3	0	4	0	4
31	TVUH	4	2	0	4	0	4
31	TVUH	7	2	0	4	0	4
31	TVUH	8	2	0	4	0	4
31	TVUH	8	3	0	4	0	4
31	TVUH	9	1	0	4	0	4
31	TVUH	9	3	0	4	0	4
31	TVUH	9	4	0	4	0	4
31	TVUH	9	6	0	4	0	4
32	TVUF	6	2	0	4	0	4
32	TVUF	6	3	0	4	0	4
32	TVUF	6	4	0	4	0	4
32	TVUF	7	1	0	4	0	4
32	TVUF	7	2	0	4	0	4
32	TVUH	2	6	0	4	0	4
32	TVUH	5	3	0	4	0	4
32	TVUH	9	4	0	4	0	4
32	TVUH	10	4	0	4	0	4
33	TVUF	3	1	0	4	0	4
33	TVUF	3	2	0	4	0	4
33	TVUF	3	4	0	4	0	4
33	TVUF	4	1	0	4	0	4
33	TVUF	10	3	0	4	0	4
33	TVUF	10	6	0	4	0	4
33	TVUH	1	2	0	4	0	4
33	TVUH	3	1	0	4	0	4
33	TVUH	5	5	0	4	0	4
33	TVUH	5	6	0	4	0	4
33	TVUH	7	1	0	4	0	4
33	TVUH	7	2	0	4	0	4
33	TVUH	8	1	0	4	0	4
33	TVUH	9	4	0	4	0	4
33	TVUH	9	5	0	4	0	4
33	TVUH	10	1	0	4	0	4
33	TVUH	10	2	0	4	0	4
34	TVUF	9	2	0	4	0	4
34	TVUH	1	1	0	4	0	4
34	TVUH	1	2	0	4	0	4
34	TVUH	4	1	0	4	0	4
34	TVUH	4	2	0	4	0	4
34	TVUH	6	1	0	4	0	4
34	TVUH	6	4	0	4	0	4
34	TVUH	6	5	0	4	0	4
34	TVUH	8	5	0	4	0	4
34	TVUH	9	1	0	4	0	4
34	TVUH	9	2	0	4	0	4
34	TVUH	9	3	0	4	0	4
34	TVUH	10	2	0	4	0	4
34	TVUH	10	4	0	4	0	4
35	TVUF	3	2	0	4	0	4
35	TVUF	3	3	0	4	0	4
35	TVUF	3	4	0	4	0	4
35	TVUF	6	4	0	4	0	4
35	TVUF	7	1	0	4	0	4
35	TVUF	7	3	0	4	0	4
35	TVUH	2	3	0	4	0	4
35	TVUH	3	1	0	4	0	4
35	TVUH	3	6	0	4	0	4
35	TVUH	4	3	0	4	0	4
35	TVUH	8	1	0	4	0	4
35	TVUH	8	2	0	4	0	4
35	TVUH	8	4	0	4	0	4
35	TVUH	9	3	0	4	0	4
35	TVUH	10	5	0	4	0	4
36	TVUH	4	4	0	4	0	4
36	TVUH	8	3	0	4	0	4
36	TVUH	9	2	0	4	0	4
36	TVUH	9	3	0	4	0	4
37	TVUH	1	3	0	4	0	4
37	TVUH	3	2	0	4	0	4
37	TVUH	3	3	0	4	0	4
37	TVUH	7	3	0	4	0	4
37	TVUH	9	2	0	4	0	4
37	TVUH	9	3	0	4	0	4
37	TVUH	9	4	0	4	0	4
38	TVUF	7	2	0	4	0	4
38	TVUH	6	1	0	4	0	4
38	TVUH	6	2	0	4	0	4
38	TVUH	6	5	0	4	0	4
39	TVUF	1	5	0	4	0	4
39	TVUF	4	5	0	4	0	4
39	TVUH	1	1	0	4	0	4
39	TVUH	1	2	0	4	0	4
39	TVUH	1	3	0	4	0	4
39	TVUH	1	4	0	4	0	4
39	TVUH	2	1	0	4	0	4
39	TVUH	3	3	0	4	0	4
39	TVUH	6	1	0	4	0	4
39	TVUH	6	2	0	4	0	4
40	TVUF	2	2	0	4	0	4
40	TVUF	8	2	0	4	0	4
40	TVUH	1	3	0	4	0	4
40	TVUH	1	4	0	4	0	4
40	TVUH	4	1	0	4	0	4
40	TVUH	4	2	0	4	0	4
40	TVUH	4	3	0	4	0	4
40	TVUH	5	2	0	4	0	4
40	TVUH	5	3	0	4	0	4
40	TVUH	6	1	0	4	0	4
40	TVUH	8	2	0	4	0	4
1	TVUF	5	2	1	3	0	4
1	TVUF	5	5	1	3	0	4
1	TVUF	6	3	0	3	1	4
1	TVUF	10	3	1	3	0	4
1	TVUH	1	1	0	3	1	4
1	TVUH	4	4	0	3	1	4
1	TVUH	6	1	0	3	1	4
1	TVUH	6	2	0	3	1	4
1	TVUH	7	4	1	3	0	4
1	TVUH	8	1	0	3	1	4
1	TVUH	10	2	0	3	1	4
1	TVUH	10	5	0	3	1	4
